subject,field,value,source,observed,confidence,note,license
rietwijkerstraat-30,key_photo,PicturesOriginal/IMG_0670.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
rietwijkerstraat-30,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
rietwijkerstraat-30,photo_heading,331.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
roetersstraat-12,coordinate,"52.363,4.9106667",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 137.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
roetersstraat-12,key_photo,PicturesOriginal/IMG_0470.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
roetersstraat-12,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
roetersstraat-12,photo_heading,137.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
rosmarijnsteeg-9,coordinate,"52.37,4.8893333",photos-2009,2009-10-06,0.6,"own GPS, DOP 10.0, camera bearing 223.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
rosmarijnsteeg-9,key_photo,PicturesOriginal/IMG_0240.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
rosmarijnsteeg-9,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
rosmarijnsteeg-9,photo_heading,223.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
rozengracht-139,coordinate,"52.3726667,4.8785",photos-2009,2009-10-06,0.6,"own GPS, camera bearing 11.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
rozengracht-139,key_photo,PicturesOriginal/IMG_0209.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
rozengracht-139,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
rozengracht-139,photo_heading,11.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
rozengracht-1a,coordinate,"52.3738333,4.8828333",photos-2009,2009-10-06,0.6,"own GPS, camera bearing 88.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
rozengracht-1a,key_photo,PicturesOriginal/IMG_0216.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
rozengracht-1a,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
rozengracht-1a,photo_heading,88.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
rusland-16,coordinate,"52.37,4.8961667",photos-2009,2009-10-16,0.9,"own GPS, DOP 3.0, camera bearing 199.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
rusland-16,key_photo,PicturesOriginal/IMG_1049.JPG,photos-2009,2009-10-16,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
rusland-16,trading,true,photos-2009,2009-10-16,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
rusland-16,photo_heading,199.9,photos-2009,2009-10-16,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
ruysdaelkade-145,coordinate,"52.3536667,4.8871667",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 37.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
ruysdaelkade-145,key_photo,PicturesOriginal/IMG_0566.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
ruysdaelkade-145,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
ruysdaelkade-145,photo_heading,37.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
sarphatistraat-87,coordinate,"52.3613333,4.9091667",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 27.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
sarphatistraat-87,key_photo,PicturesOriginal/IMG_0477.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
sarphatistraat-87,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
sarphatistraat-87,photo_heading,27.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
singel-12,coordinate,"52.379,4.894",photos-2009,2009-10-06,0.9,"own GPS, DOP 3.0, camera bearing 331.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
singel-12,key_photo,PicturesOriginal/IMG_0373.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
singel-12,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
singel-12,photo_heading,331.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
singel-14,coordinate,"52.3761667,4.8928333",photos-2009,2009-10-06,0.9,"own GPS, DOP 3.0, camera bearing 359.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
singel-14,key_photo,PicturesOriginal/IMG_0335.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
singel-14,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
singel-14,photo_heading,359.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
singel-387,coordinate,"52.3688333,4.8881667",photos-2009,2009-10-16,0.9,"own GPS, DOP 3.0, camera bearing 359.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
singel-387,key_photo,PicturesOriginal/IMG_1063.JPG,photos-2009,2009-10-16,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
singel-387,trading,true,photos-2009,2009-10-16,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
singel-387,photo_heading,359.9,photos-2009,2009-10-16,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
singel-8,coordinate,"52.379,4.8945",photos-2009,2009-10-06,0.6,"own GPS, camera bearing 283.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
singel-8,key_photo,PicturesOriginal/IMG_0370.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
singel-8,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
singel-8,photo_heading,283.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
sint-antoniesbreestraat-71,coordinate,"52.3696667,4.9008333",photos-2009,2009-10-16,0.9,"own GPS, DOP 3.0, camera bearing 38.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
sint-antoniesbreestraat-71,key_photo,PicturesOriginal/IMG_1001.JPG,photos-2009,2009-10-16,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
sint-antoniesbreestraat-71,trading,true,photos-2009,2009-10-16,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
sint-antoniesbreestraat-71,photo_heading,38.9,photos-2009,2009-10-16,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
sint-antoniesbreestraat-77,coordinate,"52.37,4.9006667",photos-2009,2009-10-16,0.6,"own GPS, camera bearing 249.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
sint-antoniesbreestraat-77,key_photo,PicturesOriginal/IMG_1009.JPG,photos-2009,2009-10-16,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
sint-antoniesbreestraat-77,trading,true,photos-2009,2009-10-16,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
sint-antoniesbreestraat-77,photo_heading,249.9,photos-2009,2009-10-16,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
spaarndammerdijk-9,coordinate,"52.3918333,4.8778333",photos-2009,2009-10-15,0.9,"own GPS, DOP 1.0, camera bearing 270.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
spaarndammerdijk-9,key_photo,PicturesOriginal/IMG_0958.JPG,photos-2009,2009-10-15,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
spaarndammerdijk-9,trading,true,photos-2009,2009-10-15,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
spaarndammerdijk-9,photo_heading,270.9,photos-2009,2009-10-15,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-118,coordinate,"52.3746667,4.8905",photos-2009,2009-10-06,0.9,"own GPS, DOP 3.0, camera bearing 303.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-118,key_photo,PicturesOriginal/IMG_0325.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-118,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-118,photo_heading,303.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-19,coordinate,"52.377,4.8935",photos-2009,2009-10-06,0.9,"own GPS, DOP 3.0, camera bearing 142.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-19,key_photo,PicturesOriginal/IMG_0336.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-19,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-19,photo_heading,142.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-222,coordinate,"52.3716667,4.8893333",photos-2009,2009-10-06,0.6,"own GPS, camera bearing 160.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-222,key_photo,PicturesOriginal/IMG_0228.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-222,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-222,photo_heading,160.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-260,coordinate,"52.3708333,4.8891667",photos-2009,2009-10-06,0.6,"own GPS, camera bearing 199.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-260,key_photo,PicturesOriginal/IMG_0235.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-260,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-260,photo_heading,199.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-46,coordinate,"52.3761667,4.8925",photos-2009,2009-10-16,0.9,"own GPS, DOP 3.0, camera bearing 294.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-46,key_photo,PicturesOriginal/IMG_1176.JPG,photos-2009,2009-10-16,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-46,trading,true,photos-2009,2009-10-16,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-46,photo_heading,294.9,photos-2009,2009-10-16,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-51,coordinate,"52.376,4.8925",photos-2009,2009-10-06,0.9,"own GPS, DOP 3.0, camera bearing 87.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-51,key_photo,PicturesOriginal/IMG_0332.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-51,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-51,photo_heading,87.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-7,coordinate,"52.3771667,4.894",photos-2009,2009-10-06,0.9,"own GPS, DOP 3.0, camera bearing 225.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-7,key_photo,PicturesOriginal/IMG_0341.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-7,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-7,photo_heading,225.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-80,coordinate,"52.376,4.8916667",photos-2009,2009-10-06,0.6,"own GPS, DOP 10.0, camera bearing 270.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-80,key_photo,PicturesOriginal/IMG_0328.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-80,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
spuistraat-80,photo_heading,270.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
stadionkade-107,coordinate,"52.3433333,4.8641667",photos-2009,2009-10-14,0.9,"own GPS, DOP 1.0, camera bearing 299.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
stadionkade-107,key_photo,PicturesOriginal/IMG_0656.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
stadionkade-107,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
stadionkade-107,photo_heading,299.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
surinamestraat-7,coordinate,"52.358,4.854",photos-2009,2009-10-14,0.9,"own GPS, DOP 3.0, camera bearing 96.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
surinamestraat-7,key_photo,PicturesOriginal/IMG_0755.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
surinamestraat-7,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
surinamestraat-7,photo_heading,96.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
thorbeckeplein-28,coordinate,"52.3655,4.8958333",photos-2009,2009-10-06,0.9,"own GPS, DOP 3.0, camera bearing 234.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
thorbeckeplein-28,key_photo,PicturesOriginal/IMG_0153.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
thorbeckeplein-28,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
thorbeckeplein-28,photo_heading,234.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
tolstraat-91,coordinate,"52.3523333,4.9035",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 279.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
tolstraat-91,key_photo,PicturesOriginal/IMG_0533.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
tolstraat-91,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
tolstraat-91,photo_heading,279.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
utrechtsestraat-14,coordinate,"52.3648333,4.8975",photos-2009,2009-10-15,0.9,"own GPS, DOP 3.0, camera bearing 218.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
utrechtsestraat-14,key_photo,PicturesOriginal/IMG_0836.JPG,photos-2009,2009-10-15,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
utrechtsestraat-14,trading,true,photos-2009,2009-10-15,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
utrechtsestraat-14,photo_heading,218.9,photos-2009,2009-10-15,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
utrechtsestraat-21,coordinate,"52.3653333,4.8981667",photos-2009,2009-10-15,0.6,"own GPS, camera bearing 172.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
utrechtsestraat-21,key_photo,PicturesOriginal/IMG_0841.JPG,photos-2009,2009-10-15,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
utrechtsestraat-21,trading,true,photos-2009,2009-10-15,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
utrechtsestraat-21,photo_heading,172.9,photos-2009,2009-10-15,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
van-boetzelaerstraat-31,coordinate,"52.3825,4.873",photos-2009,2009-10-15,0.9,"own GPS, DOP 3.0, camera bearing 140.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
van-boetzelaerstraat-31,key_photo,PicturesOriginal/IMG_0952.JPG,photos-2009,2009-10-15,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
van-boetzelaerstraat-31,trading,true,photos-2009,2009-10-15,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
van-boetzelaerstraat-31,photo_heading,140.9,photos-2009,2009-10-15,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
van-der-helstplein-8,coordinate,"52.3516667,4.8948333",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 226.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
van-der-helstplein-8,key_photo,PicturesOriginal/IMG_0543.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
van-der-helstplein-8,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
van-der-helstplein-8,photo_heading,226.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
van-hogendorpstraat-201,coordinate,"52.3826667,4.871",photos-2009,2009-10-06,0.9,"own GPS, DOP 3.0, camera bearing 89.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
van-hogendorpstraat-201,key_photo,PicturesOriginal/IMG_0398.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
van-hogendorpstraat-201,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
van-hogendorpstraat-201,photo_heading,89.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
van-ostadestraat-290,coordinate,"52.3535,4.8995",photos-2009,2009-10-14,0.9,"own GPS, DOP 3.0, camera bearing 110.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
van-ostadestraat-290,key_photo,PicturesOriginal/IMG_0642.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
van-ostadestraat-290,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
van-ostadestraat-290,photo_heading,110.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-147,coordinate,"52.353,4.9026667",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 132.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-147,key_photo,PicturesOriginal/IMG_0539.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-147,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-147,photo_heading,132.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-193,coordinate,"52.3511667,4.9035",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 16.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-193,key_photo,PicturesOriginal/IMG_0527.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-193,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-193,photo_heading,16.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-87,coordinate,"52.3545,4.9015",photos-2009,2009-10-15,0.9,"own GPS, DOP 3.0, camera bearing 349.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-87,key_photo,PicturesOriginal/IMG_0854.JPG,photos-2009,2009-10-15,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-87,trading,true,photos-2009,2009-10-15,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
van-woustraat-87,photo_heading,349.9,photos-2009,2009-10-15,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
vechtstraat-63,coordinate,"52.3461667,4.9063333",photos-2009,2009-10-13,0.6,"own GPS, camera bearing 24.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
vechtstraat-63,key_photo,PicturesOriginal/IMG_0514.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
vechtstraat-63,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
vechtstraat-63,photo_heading,24.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
vechtstraat-9,coordinate,"52.3485,4.9055",photos-2009,2009-10-13,0.9,"own GPS, DOP 3.0, camera bearing 13.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
vechtstraat-9,key_photo,PicturesOriginal/IMG_0522.JPG,photos-2009,2009-10-13,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
vechtstraat-9,trading,true,photos-2009,2009-10-13,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
vechtstraat-9,photo_heading,13.9,photos-2009,2009-10-13,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
vijzelgracht-33,coordinate,"52.3611667,4.8913333",photos-2009,2009-10-06,0.6,"own GPS, camera bearing 36.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
vijzelgracht-33,key_photo,PicturesOriginal/IMG_0160.JPG,photos-2009,2009-10-06,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
vijzelgracht-33,trading,true,photos-2009,2009-10-06,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
vijzelgracht-33,photo_heading,36.9,photos-2009,2009-10-06,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
vijzelgracht-47,coordinate,"52.3608333,4.891",photos-2009,2009-10-08,0.9,"own GPS, DOP 5.0, camera bearing 156.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
vijzelgracht-47,key_photo,PicturesOriginal/IMG_0433.JPG,photos-2009,2009-10-08,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
vijzelgracht-47,trading,true,photos-2009,2009-10-08,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
vijzelgracht-47,photo_heading,156.9,photos-2009,2009-10-08,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
vondelstraat-104,coordinate,"52.3618333,4.8741667",photos-2009,2009-10-14,0.9,"own GPS, DOP 3.0, camera bearing 231.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
vondelstraat-104,key_photo,PicturesOriginal/IMG_0773.JPG,photos-2009,2009-10-14,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
vondelstraat-104,trading,true,photos-2009,2009-10-14,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
vondelstraat-104,photo_heading,231.9,photos-2009,2009-10-14,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-24,coordinate,"52.3753333,4.8988333",photos-2009,2009-10-04,0.9,"own GPS, DOP 5.0, camera bearing 226.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-24,key_photo,PicturesOriginal/IMG_0027.JPG,photos-2009,2009-10-04,1.0,Apple iPhone 3GS,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-24,trading,true,photos-2009,2009-10-04,1.0,"photographed open; presence attested, not a claim about today",CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-24,photo_heading,226.9,photos-2009,2009-10-04,1.0,the shopfront lies along this bearing from the fix,CC-BY-4.0 for the images; the readings off them are CC0
warmoesstraat-36,coordinate,"52.3755,4.8983333",photos-2009,2009-10-04,0.6,"own GPS, camera bearing 9.9 deg true",CC-BY-4.0 for the images; the readings off them are CC0
